price,rating,price_range,product_title,JobURL,
$14.99 ,"Average rating:2out of5stars, based on1reviews1ratings Average rating:2out of5stars, based on1reviews1ratings",,3/8' x 75' Element Soaker Hose,https://www.walmart.com/ip/3-8-x-75-Element-Soaker-Hose/46723660,0.255394449
$34.99 ,,,Banzai Splash 'N Slide Sprinkler Park (17' Splash Sp  ...,https://www.walmart.com/ip/Banzai-Splash-N-Slide-Sprinkler-Park-17-Splash-Sprinkler-12-long-Water-Slide/55392349,0.142502535
$6.99 ,,,Melnor Deluxe Plastic Rear-Trigger Multi-Pattern Noz  ...,https://www.walmart.com/ip/Melnor-Deluxe-Plastic-Rear-Trigger-Multi-Pattern-Nozzle/55246521,0.575969857
$24.99 ,"Average rating:4out of5stars, based on5reviews5ratings Average rating:4out of5stars, based on5reviews5ratings",,Drip Irrigation Watering Kit,https://www.walmart.com/ip/Drip-Irrigation-Watering-Kit/34685803,0.905269788
$14.17 $17.70,"Average rating:3.75out of5stars, based on4reviews4ratings Average rating:3.75out of5stars, based on4reviews4ratings",,Melnor Variable Pattern Impulse Sprinkler,https://www.walmart.com/ip/Melnor-Variable-Pattern-Impulse-Sprinkler/22889952,0.616372551
$29.95 ,"Average rating:4out of5stars, based on7reviews7ratings Average rating:4out of5stars, based on7reviews7ratings",,French Blue Watering Can,https://www.walmart.com/ip/French-Blue-Watering-Can/394772020,0.881881269
$12.97 ,,,Brass Garden Hose Splitter - 2 Way Y Hose Connector   ...,https://www.walmart.com/ip/Brass-Garden-Hose-Splitter-2-Way-Y-Hose-Connector-Made-from-Solid-Piece-of-Brass/252704329,0.799054665
$1.97 ,"Average rating:2out of5stars, based on1reviews1ratings Average rating:2out of5stars, based on1reviews1ratings",,"Outdoor Products Bite Valve, Blue",https://www.walmart.com/ip/Outdoor-Products-Bite-Valve-Blue/50034010,0.007437445
$24.17 ,"Average rating:4.6667out of5stars, based on3reviews3ratings Average rating:4.6667out of5stars, based on3reviews3ratings",,Quicksilver 804787Q Outboard Fuel Line Connector Kit,https://www.walmart.com/ip/Quicksilver-804787Q-Outboard-Fuel-Line-Connector-Kit/33275967,0.414026728
$9.44 ,"Average rating:3out of5stars, based on2reviews2ratings Average rating:3out of5stars, based on2reviews2ratings",,Gilmour AY2FF Dual Shut Off Valve Connector,https://www.walmart.com/ip/Gilmour-AY2FF-Dual-Shut-Off-Valve-Connector/21065293,0.394170291
$13.92 ,,,Sto-Away Garden Hose Storage Center,https://www.walmart.com/ip/Sto-Away-Garden-Hose-Storage-Center/202535672,0.366483191
$42.80 ,"Average rating:4.5out of5stars, based on2reviews2ratings Average rating:4.5out of5stars, based on2reviews2ratings",,Ames 2418800 Never Leak Hose Reel,https://www.walmart.com/ip/Ames-2418800-Never-Leak-Hose-Reel/21927478,0.943861522
$4.13 ,,,"3 way L 1¼""- Utility Grade PVC Fitting",https://www.walmart.com/ip/3-way-L-1-Utility-Grade-PVC-Fitting/119213827,0.831836751
$206.80 ,,,"WILKINS 34-975XL, Reduced Pressure Zone Backflow Pre  ...",https://www.walmart.com/ip/WILKINS-34-975XL-Reduced-Pressure-Zone-Backflow-Preventer-3-4-I-D/27606165,0.877802608
$7.36 ,,,Claber 8458 Faucet and Hose Connector Set,https://www.walmart.com/ip/Claber-8458-Faucet-and-Hose-Connector-Set/21797181,0.633321025
$28.95 ,"Average rating:5out of5stars, based on3reviews3ratings Average rating:5out of5stars, based on3reviews3ratings",,Instapark GHN-06 Heavy-duty EVA Recoil Garden Hose w  ...,https://www.walmart.com/ip/Instapark-GHN-06-Heavy-duty-EVA-Recoil-Garden-Hose-with-7-Pattern-Spray-Nozzle-Green-1-2-Inch-by-50-Foot/564689842,0.759750005
$7.99 $11.99,,,Topeakmart 10 Pack Indoor Drip Automatic Spike Water  ...,https://www.walmart.com/ip/Topeakmart-10-Pack-Indoor-Drip-Automatic-Spike-Waterer-Tender-Houseplant-Plant-Watering-System/695835148,0.775411087
$9.98 ,,,Yu-Gi-Oh! Code Of The Duelist SE,https://www.walmart.com/ip/Yu-Gi-Oh-Code-Of-The-Duelist-SE/603722970,0.102332924
$2.99 ,,,"PEXLock SW Elbow 1/2""MPTx1/2""FPT",https://www.walmart.com/ip/PEXLock-SW-Elbow-1-2-MPTx1-2-FPT/619309513,0.413014933
$8.89 ,"Average rating:5out of5stars, based on1reviews1ratings Average rating:5out of5stars, based on1reviews1ratings",,3 in 1 PH Tester Soil Water Moisture Light Test Mete  ...,https://www.walmart.com/ip/3-in-1-PH-Tester-Soil-Water-Moisture-Light-Test-Meter-for-Garden-Plant-Flower/766602546,0.447963483
$23.49 ,"Average rating:2out of5stars, based on2reviews2ratings Average rating:2out of5stars, based on2reviews2ratings",,Gilmour Heavy Duty Adjustable Circular Tripod Sprink  ...,https://www.walmart.com/ip/Gilmour-Heavy-Duty-Adjustable-Circular-Tripod-Sprinkler-5-800/24773897,0.641489255
$4.70 ,,,Orbit 58085N Hose Y with Shut-Off,https://www.walmart.com/ip/Orbit-58085N-Hose-Y-with-Shut-Off/20958764,0.032251054
$9.12 ,"Average rating:4.4out of5stars, based on5reviews5ratings Average rating:4.4out of5stars, based on5reviews5ratings",,Orbit 58223N 8 Pattern Turret Sprinkler,https://www.walmart.com/ip/Orbit-58223N-8-Pattern-Turret-Sprinkler/20958669,0.397280092
$8.17 ,,,"QEST QV442R Pex Straight Stop Valve 1/2""X3/8""Cts",https://www.walmart.com/ip/QEST-QV442R-Pex-Straight-Stop-Valve-1-2-quot-X3-8-quot-Cts/103157865,0.042612355
$10.20 ,"Average rating:4.5out of5stars, based on2reviews2ratings Average rating:4.5out of5stars, based on2reviews2ratings",,"FORMUFIT F0014WT-WH-4 4-Way Tee PVC Fitting, Furnitu  ...",https://www.walmart.com/ip/FORMUFIT-F0014WT-WH-4-4-Way-Tee-PVC-Fitting-Furniture-Grade-1-Size-White-4-Pack/101725033,0.305638728
$19.23 ,"Average rating:4.8571out of5stars, based on7reviews7ratings Average rating:4.8571out of5stars, based on7reviews7ratings",,Melnor Inc. XT4200 Turbo Oscillating Sprinkler Delux  ...,https://www.walmart.com/ip/Melnor-Inc-XT4200-Turbo-Oscillating-Sprinkler-Deluxe-with-Flow-Control/106678073,0.963354281
$8.99 $9.99,"Average rating:5out of5stars, based on6reviews6ratings Average rating:5out of5stars, based on6reviews6ratings",,Sun Joe 2-in-1 Twist Hose Nozzle & Jet Sweeper Nozzl  ...,https://www.walmart.com/ip/Sun-Joe-2-in-1-Twist-Hose-Nozzle-Jet-Sweeper-Nozzle-8211-SJI-4BHNC/46408934,0.01068167
$9.81 $12.62,,$9.81 - $12.62,"4-Way PVC Tee Fitting, Furniture Grade, 1” Size, Whi  ...",https://www.walmart.com/ip/4-Way-PVC-Tee-Fitting-Furniture-Grade-1-Size-White-Pack-of-4/160002188,0.19294552
$6.78 ,"Average rating:4.027out of5stars, based on37reviews37ratings Average rating:4.027out of5stars, based on37reviews37ratings",,Camco 10' Fresh Water Hose,https://www.walmart.com/ip/Camco-10-Fresh-Water-Hose/14504300,0.961865426
$11.44 $14.13,,$11.44 - $14.13,"5-Way PVC Cross Fitting, Furniture Grade, 3/4” Size,  ...",https://www.walmart.com/ip/5-Way-PVC-Cross-Fitting-Furniture-Grade-3-4-Size-White-Pack-of-4/133469171,0.432229747
$12.00 ,,,Melnor Heavyweight Metal Adjustable Nozzle,https://www.walmart.com/ip/Melnor-Heavyweight-Metal-Adjustable-Nozzle/55246464,0.164919636
$82.97 ,"Average rating:4.4396out of5stars, based on91reviews91ratings Average rating:4.4396out of5stars, based on91reviews91ratings",,"Liberty Garden 3-In-1 Hose Reel, Tan",https://www.walmart.com/ip/Liberty-Garden-3-In-1-Hose-Reel-Tan/16785543,0.091592988
$12.08 ,"Average rating:5out of5stars, based on2reviews2ratings Average rating:5out of5stars, based on2reviews2ratings",,"Supco Washer Water Pump, Whirlpool Replacement Part   ...",https://www.walmart.com/ip/Supco-Washer-Water-Pump-Whirlpool-Replacement-Part-No-LP116/53469184,0.795399163
$33.98 ,"Average rating:1out of5stars, based on2reviews2ratings Average rating:1out of5stars, based on2reviews2ratings",,Swan House SNSS58075 5/8 in x 75' Soft & Supple Gard  ...,https://www.walmart.com/ip/Swan-House-SNSS58075-5-8-in-x-75-Soft-Supple-Garden-Hose/20388207,0.77513676
$7.06 ,,,"4 way L/T 2"" - Utility Grade 4 Way PVC Fitting",https://www.walmart.com/ip/4-way-L-T-2-Utility-Grade-4-Way-PVC-Fitting/792553417,0.883977491
$13.20 $22.98,"Average rating:4.75out of5stars, based on4reviews4ratings Average rating:4.75out of5stars, based on4reviews4ratings",,Sun Joe SPX-25H 25 ft. High Pressure Extension Hose   ...,https://www.walmart.com/ip/Sun-Joe-SPX-25H-25-ft-High-Pressure-Extension-Hose-for-Sun-Joe-Pressure-Washers/51202593?wpa_bd=1525503638774&wpa_ref_id=b_370f646e-617f-482c-b7a3-ae3f26a3abd0&wpa_aux_info=&wpa_tag=&wpa_pos=5&wpa_plmt=1145x1145_T-C-IG_TI_1-1_HL-INGRID-GRID-NY&wpa_aduid=c7907672-f0c5-441c-9199-8d65cf21b9fc&wpa_pg_id=5428_4091_2462840&wpa_st=WateringIrrigation&wpa_tax=5428_4091_2462840&wpa_bucket=,0.179652978
$3.18 ,,,"3 way L - 1"" Furniture Grade PVC Connector",https://www.walmart.com/ip/3-way-L-1-Furniture-Grade-PVC-Connector/624745561,0.352089511
$24.99 ,"Average rating:4.8529out of5stars, based on34reviews34ratings Average rating:4.8529out of5stars, based on34reviews34ratings",,Weber 6' Adapter Hose for Q Grills,https://www.walmart.com/ip/Weber-6-Adapter-Hose-for-Q-Grills/10924684,0.70557377
$21.99 ,"Average rating:4out of5stars, based on2reviews2ratings Average rating:4out of5stars, based on2reviews2ratings",,"Teknor Apex 8400-100 5/8"" x 100' Light Duty Garden H  ...",https://www.walmart.com/ip/Teknor-Apex-8400-100-5-8-x-100-Light-Duty-Garden-Hose/37073730,0.915239692
$4.30 ,,,"5 way X ¾"" - Furniture Grade 5-way PVC Cross",https://www.walmart.com/ip/5-way-X-Furniture-Grade-5-way-PVC-Cross/446682262,0.126973909
$5.99 ,,,Melnor 2-Way Metal Hose Connector with Built-In Shut  ...,https://www.walmart.com/ip/Melnor-2-Way-Metal-Hose-Connector-with-Built-In-Shut-Off-Valves/24817116?wpa_bd=1525503685475&wpa_ref_id=b_5aca7fcc-9fa6-48f3-841a-25c6db846a28&wpa_aux_info=&wpa_tag=&wpa_pos=3&wpa_plmt=1145x1145_T-C-IG_TI_1-1_HL-INGRID-GRID-NY&wpa_aduid=c7907672-f0c5-441c-9199-8d65cf21b9fc&wpa_pg_id=5428_4091_2462840&wpa_st=WateringIrrigation&wpa_tax=5428_4091_2462840&wpa_bucket=,0.121597507
$29.64 ,"Average rating:5out of5stars, based on2reviews2ratings Average rating:5out of5stars, based on2reviews2ratings",,Rain Bird Electronic Hose End Timer,https://www.walmart.com/ip/Rain-Bird-Electronic-Hose-End-Timer/38439999,0.934725887
$3.80 ,,,Master Mark Master Gardener Contractor Lawn Edging C  ...,https://www.walmart.com/ip/Master-Mark-Master-Gardener-Contractor-Lawn-Edging-Coupler/38473486,0.87005034
$52.49 ,"Average rating:4.7143out of5stars, based on7reviews7ratings Average rating:4.7143out of5stars, based on7reviews7ratings",,"Intermatic T104M 24 hour Mechanical Timer DPST, Mech  ...",https://www.walmart.com/ip/Intermatic-T104M-24-hour-Mechanical-Timer-DPST-Mechanism-Only/49162772,0.271511467
$16.45 $29.99,,,Zimtown 50FT Expandable Garden Water Hose with Spray  ...,https://www.walmart.com/ip/Zimtown-50FT-Expandable-Garden-Water-Hose-with-Spray-Nozzle-Head-US-Standard-Connector-Dark-Green/112379843,0.611599528
$17.88 $25.95,"Average rating:4.5out of5stars, based on4reviews4ratings Average rating:4.5out of5stars, based on4reviews4ratings",,Luster Leaf 1662 Professional Soil Test Kit with 40   ...,https://www.walmart.com/ip/Luster-Leaf-1662-Professional-Soil-Test-Kit-with-40-Tests/38250604,0.690145555
$8.01 ,"Average rating:4.8571out of5stars, based on7reviews7ratings Average rating:4.8571out of5stars, based on7reviews7ratings",,Frost King 39 Ft. Webbing,https://www.walmart.com/ip/Frost-King-39-Ft-Webbing/38470764,0.557101931
$10.97 $30.99,"Average rating:5out of5stars, based on1reviews1ratings Average rating:5out of5stars, based on1reviews1ratings",,IPOW 2 Way Y Valve Solid Hose Connector Splitter Ada  ...,https://www.walmart.com/ip/IPOW-2-Way-Y-Valve-Solid-Hose-Connector-Splitter-Adapter-with-Comfort-Grip-for-Easy-Garden-Life-7-Rubber-Hose-Washers/609879566,0.282122452
$31.99 $59.99,"Average rating:3.1818out of5stars, based on11reviews11ratings Average rating:3.1818out of5stars, based on11reviews11ratings",,Costway Solar Powered Motion Activated Animal Repell  ...,https://www.walmart.com/ip/Costway-Solar-Powered-Motion-Activated-Animal-Repellent-Sprinkler-Black/887098759,0.307308781
$4.99 ,,,Melnor Pulsating Sprinkler on Metal Spike,https://www.walmart.com/ip/Melnor-Pulsating-Sprinkler-on-Metal-Spike/55246497,0.29596652
$12.17 ,"Average rating:1out of5stars, based on1reviews1ratings Average rating:1out of5stars, based on1reviews1ratings",,"Landscapers Select HOSE-50-B-53L Soaker Hose, 5/8 in  ...",https://www.walmart.com/ip/Landscapers-Select-HOSE-50-B-53L-Soaker-Hose-5-8-in-OD-x-50-ft-L-Rubber/22581609,0.485465063
$29.98 ,"Average rating:3.8571out of5stars, based on7reviews7ratings Average rating:3.8571out of5stars, based on7reviews7ratings",,"ZERO-G, 1/2"" x 50'",https://www.walmart.com/ip/ZERO-G-1-2-x-50/54310612,0.504022506
